record_id,split,country,conference_date,target,label,text,detected_language
seg_00373,test,CH,2021-12-10,,credit claiming,"Es ist kein einfacher Weg, ehrlich gesagt, weil wir versuchen immer wieder, uns an diese Realität anzupassen, mit dieser Suche, eine Ausgewogenheit, ein Optimum zwischen öffentlicher Gesundheit, soziale Leben, wirtschaftliche Leben und auch in einem Land, der traditionellerweise sehr offen ist. Wir sind einfach und wir leben auch so, und Ziel ist es, dass es auch so bleibt.",de
seg_00374,train,CH,2021-12-10,citizens,explicit blame shifting,"Die Massnahmen allein werden nicht sehr viel bringen können, es braucht wirklich alle, wir müssen da wirklich vorsichtig sein in den nächsten Zeiten und auch für diejenigen, die das noch nicht gemacht haben, es gibt nach wie vor die Möglichkeit, sich impfen zu lassen, das ist wirklich eine grosse Unterstützung, eine grosse Hilfe, nicht nur für sich selbst, für die Angehörige, aber auch, um uns zu helfen, diese Situation zu bewältigen.",de
seg_00383,train,CH,2021-12-10,,credit claiming,"Vor einem Jahr wir haben dann alles schliessen müssen für Monate oder? Restaurant vor Weihnachten dann sogar die Läden nach Weihnachten, das war eine völlig andere Situation. Heute Ziel ist es genau umgekehrt alles offen zu haben, aber mit einer gewissen Stabilität, weil wir brauchen diese Stabilität, um wirklich diese Öffnungen wieder einfach auf die lange Zeit zu haben. Was hätten wir früher machen können? Ich meine, haben wir auch eine gute Zusammenarbeit zwischen Bund und Kantone, wir versuchen sehr präzise zu arbeiten mit den Massnahmen.",de
seg_00384,train,CH,2021-12-10,subnational level,implicit blame avoidance,"haben wir auch eine gute Zusammenarbeit zwischen Bund und Kantone,",de
seg_00385,test,CH,2021-12-10,subnational level,implicit blame avoidance,"Genau deswegen kommen wir heute mit einer Vernehmlassung, es ist noch keinen Entscheid über diese Massnahmen, die ja in Kraft kommen könnten aber eine Diskussion mit den Kantonen,",de
seg_00386,train,CH,2021-12-10,subnational level,implicit blame avoidance,"es ist einfach der Vorschlag, mit dieser Vernehmlassung, es sind noch keine Entscheide",de
seg_00387,train,CH,2021-12-10,citizens,explicit blame shifting,"die Frage ist einfach so, wenn wir sehen, dass die Massnahmen, die wir bis jetzt genommen haben, nicht ausreichen und wenn wir zu einer Überlastung der Spitäler kommt, das heisst, man hat einfach keinen guten Zugang mehr, irgendwie, wenn man COVID Patient ist oder für irgendwelche andere Grund, dann die Frage ist, was sollten wir, was könnten wir noch tun?",de
seg_00389,train,CH,2021-12-10,subnational level,implicit blame avoidance,"Nein, es wäre Maske und Sitzpflicht überall auch dort wo 2G gilt, das wäre die Vernehmlassung.",de
seg_00390,train,CH,2021-12-10,citizens,explicit blame shifting,"weil wir viel zu viele Personen haben, die sich anstecken können und auch im Spital landen können",de
seg_00391,test,CH,2021-12-10,citizens,explicit blame shifting,"aber das ist wirklich eine Geschichte dieser Epidemie, das haben wir bei jeder Welle gesehen, es beginnt bei der jüngeren und dann es steigt der Generationen. Das ist genau das Problem, dass wir haben, die Leute, die sich die sind, nicht nur in Clubs 24 Stunden und 7 Tage der Woche, dann sie treffen andere Leute, zu Hause, vielleicht bei Weihnachtsfeier oder so und das Risiko müssen wir einfach jetzt in dieser Situation die ziemlich Besorgnisse erregend ist, einfach versuchen die Zirkulation ein bisschen zu bremsen",de
seg_00392,test,CH,2021-12-10,subnational level,implicit blame avoidance,"aber noch einmal, es ist vorsorglich eine Vernehmlassung",de
seg_00393,train,CH,2021-12-10,,credit claiming,"was wir versuchen zu tun, ist jetzt einfach eine Überlastung des Spitalsystem und vor allem der Intensivstation zu verhindern",de
seg_00394,train,CH,2021-12-10,subnational level,explicit blame shifting,"wir haben das auch thematisiert in der Schweiz, wir haben auch mit der Kantone, und ich erinnere noch einmal, die Kantone sind zuständig dafür oder die Versorgung, das ist wirklich eine Sache der Kantone. Die sind ständig in Kontakt dafür, und die Kantone haben auch versucht, überall wo es möglich war, noch Personal zu rekrutieren",de
seg_00395,train,CH,2021-12-10,subnational level,implicit blame avoidance,"Es ist schwierig zu sagen, diese Vernehmlassung ist wirklich da, damit wir bereit sind, um zu handeln, wenn es notwendig sein sollte.",de
seg_00396,test,CH,2021-12-10,citizens,explicit blame shifting,"wir wissen aber auch von Contact Racing, dass die Privattreffen wirklich ein besonderes Risiko darstellen können",de
seg_00397,test,CH,2021-12-10,subnational level,implicit blame avoidance,"Haben wir auch bemerkt, dass gewisse Kantone das schon eingeführt haben, gewisse Kantone das schon eingeführt haben.",de
seg_00398,train,CH,2021-12-10,subnational level,implicit blame avoidance,"Und deswegen, es scheint uns auch angebracht, diese Diskussion in der Vernehmlassung mit den Kantonen zu führen. Es bedeutet noch nicht, dass es kommt in Kraft, werden wir sehen, aber die Diskussion dazu scheint uns möglich und auch keine schlechte Idee in der heutigen Situation.",de
seg_00399,train,CH,2021-12-10,,credit claiming,"Ich glaube, vor einem Monat, die Situation war eine ganz andere. Ich meine, alle haben das schon gemerkt. Das war eine völlig andere Situation, oder? Es ist einfach leider so in solche Situationen wo die Ungewissheit, Unsicherheit, so hoch, immer wieder werden kann, müssen wir uns anpassen. Ich meine, ich hätte auch nie gedacht, dass wir diesen Schritt in der Vernehmlassung jetzt schicken müssen, aber ich hätte auch nie gedacht, dass wir so hoch oder mit einem so hohen Druck uns finden, jetzt Mitte Dezember, und wir werden jetzt in der 2-4 nächsten Wochen sehr viele Kontakte aussehen auf privatebene und so und vorsorglich eine Konsultation zuschicken in dieser Situation scheint uns einfach diese richtige Situation zwischen vorsichtig zu sein, aber einfach nicht risikoavers zu sein, das ist einfach immer wieder ein Weg, das wir suchen.",de
seg_00400,train,CH,2021-12-10,subnational level,implicit blame avoidance,dass wir diesen Schritt in der Vernehmlassung jetzt schicken müssen,de
seg_00405,train,CH,2021-12-10,subnational level,implicit blame avoidance,"wir sind, glaube ich, sehr froh mit dem Bundesrat, dass die Kantone auch Massnahmen treffen, etwas tun. Ich meine, sehr viele Kantone etwas gemacht, nicht alle gleich, und das ist aber ganz normal.",de
seg_00406,train,CH,2021-12-10,subnational level,implicit blame avoidance,"Das erlaubt auch einfach Massnahmen zu nehmen, die angepasst sind in eine Situation, und die Kantone sind nicht alle vergleichbar mit dieser Situation, und ich werde das nicht weiter kommentieren",de
seg_00407,train,CH,2021-12-10,subnational level,implicit blame avoidance,"ich habe wirklich volles Vertrauen, wenn die Kantone Massnahmen treffen.",de
seg_00408,train,CH,2021-12-10,subnational level,implicit blame avoidance,"aber ich glaube, die Kantone, die die, die sagen uns ziemlich regelmässig, wie schwierig die Situation ist.",de
seg_00409,train,CH,2021-12-10,subnational level,implicit blame avoidance,"in der letzten Vernehmlassung ich habe auch gemerkt, dass es gibt immer Beispiele ein Kanton sagt, der Bund muss unbedingt etwas tun, dann wir machen einen Vorschlag und dann das gleich Kantone sagt viel zu früh, ich meine das kann immer wieder passieren,",de
seg_00410,train,CH,2021-12-10,subnational level,explicit blame shifting,und dann das gleich Kantone sagt viel zu früh,de
seg_00411,train,CH,2021-12-10,subnational level,implicit blame avoidance,"ich hoffe, dass wir das in der sehr guten Zusammenarbeit mit der Kantone tun können und diese Vernehmlassung wird uns ja helfen zu verstehen, wie die Kantone das sehen.",de
seg_00412,test,CH,2021-12-10,citizens,explicit blame shifting,"Es geht um den Booster oder es geht um die dritte Impfung vor allem, und wir sind wirklich Lanterne Rouge, auch in dieser Hinsicht in Europa bald oder vielleicht nicht ganz Europa. Aber wenn man sich vergleicht mit anderen umliegenden Ländern. Und das ist keine gute Sache für die Situation in unserem Land.",de
seg_00413,test,CH,2021-12-10,subnational level,implicit blame avoidance,"wenn die Kantone kommen und sie verlangen einen subsidiärer Ansatz und sie können das erklären, wenn diese Bedingungen erfüllt sind, das können wir tun",de
seg_00414,train,CH,2021-12-10,subnational level,implicit blame avoidance,"wir müssen auch flexibel bleiben, um einfach immer reagieren zu können mit was wir sehen und was wir brauchen, wenn die Kantone auch dieser Einsatz mal verlangen",de
seg_00415,train,CH,2021-12-10,,credit claiming,"Bei der Einreisequarantäne, wir haben sehr rasch Quarantäne vorgesehen, als wir erfahren haben von Omikron, diese neue Variante mit sehr viele Sorgen, dass es uns gemacht hat",de
seg_00416,train,CH,2021-12-10,,credit claiming,"Das Ziel ist sicher nicht, dass das Leben der Leute zu erschweren, Ziel ist es einfach unsere Situation zu schützen, wo es geht, um zu versuchen die Kontrolle über der Situation nicht zu verlieren und wir glauben, dass wenn wir geimpfte, genesene oder ungeimpfte Personen die kommen und die einfach einen Test verweisen können, ich glaube, dass ist die Entwicklung, die wir jetzt sehen, es schützt auch genug die Situation bei uns",de
seg_00417,train,CH,2021-12-10,subnational level,implicit blame avoidance,"die Führung der Spitäler und auch Versorgungssystem ist, wirklich eine Sache der Kantone.",de
seg_00420,test,CH,2021-12-10,,credit claiming,"aber wir brauchen heute überhaupt nicht alles zu blockieren auf dem heutigen Stand, sonst hätten wir das schon vor 10 Tage gemacht, was nicht notwendig war.",de
seg_00421,train,DE,2021-01-29,,credit claiming,Wir verzeichnen gerade einen positiven Trend.,de
seg_00422,train,DE,2021-01-29,subnational level,implicit blame avoidance,"Bis Mitte Februar wollen die Länder und der Bund, das ist ja ein gemeinsamer Beschluss aus der Ministerpräsidentenkonferenz, allen Pflegeheimbewohnerinnen und Pflegeheimbewohnern ein Impfangebot gemacht haben",de
seg_00423,train,DE,2021-01-29,,credit claiming,"Und das zeigt eben, wir sind bei diesem Ziel Mitte Februar auf dem richtigen Weg, auf einem guten Weg",de
seg_00424,train,DE,2021-01-29,subnational level,implicit blame avoidance,"Die Länder leisten unter diesen schwierigen Bedingungen eine gute Arbeit. Es gibt unterschiedliche Strategien und unterschiedliche Begebenheiten, aber alle Länder machen bei den Impfungen der Verwundbarsten große Fortschritte.",de
seg_00425,test,DE,2021-01-29,subnational level,implicit blame avoidance,"Es ist wichtig, dass Bund und Länder an einem Strang ziehen",de
seg_00426,train,DE,2021-01-29,subnational level,implicit blame avoidance,"Und deswegen finde ich es gut, dass wir auf einem Impfgipfel auf einem, in einer Gesprächsrunde von Bund, Ländern dann eben auch gemeinsam mit Vertretern der Pharmaindustrie, der Hersteller und der Europäischen Union die Lage erörtern.",de
seg_00427,train,DE,2021-01-29,subnational level,implicit blame avoidance,"Es gibt auch gute Nachrichten. Der Produktionsstandort in Marburg hat gestern eine Genehmigung bekommen, es hat sich ausgezahlt, dass die Bundesregierung, dass das Land Hessen das Regierungspräsidium vor Ort dafür seit Mitte vergangenen Jahres gemeinsam mit dem Unternehmen stark gearbeitet haben.",de
seg_00428,test,DE,2021-01-29,,credit claiming,"Es gibt auch gute Nachrichten. Der Produktionsstandort in Marburg hat gestern eine Genehmigung bekommen, es hat sich ausgezahlt, dass die Bundesregierung, dass das Land Hessen das Regierungspräsidium vor Ort dafür seit Mitte vergangenen Jahres gemeinsam mit dem Unternehmen stark gearbeitet haben.",de
seg_00429,train,DE,2021-01-29,experts,implicit blame avoidance,"der Weg heraus aus dieser Jahrhundertpandemie ist begonnen und dass es nur 12 Monate nach dem Ausbruch der Pandemie 3 wirkungsvolle Impfstoffe bereits gibt und weitere vor der Zulassung stehen, ist eine Erfolgsgeschichte, eine einmalige Erfolgsgeschichte in der Medizin, das sollte uns unter alldem Stress auch Zuversicht geben.",de
seg_00430,train,DE,2021-01-29,experts,implicit blame avoidance,"Nach vorherigem intensivem Austausch auch über Leitlinien und Empfehlungen mit den Fachgesellschaften, dem Robert Koch Institut, dem Paul Ehrlich Institut, insbesondere auch als zuständige Zulassungsbehörde.",de
seg_00431,train,DE,2021-01-29,experts,explicit blame shifting,"Und es ist ja nicht so, dass die Unikliniken sie ausschließlich zur Verfügung haben, sie werden verteilt über die Unikliniken auch in andere Kliniken und in andere Bereiche hinein.",de
seg_00432,train,DE,2021-01-29,experts,implicit blame avoidance,"Ich fang einfach mal an. Und wenn Sie einverstanden sind, würde Herr Professor Cichuteck noch ergänzen.",de
seg_00433,test,DE,2021-01-29,experts,implicit blame avoidance,"Wenn diese Entscheidung heute getroffen ist, wird die ständige Impfkommission anschließend eine Empfehlung aussprechen.",de
seg_00434,train,DE,2021-01-29,experts,implicit blame avoidance,"zeitnah, werden wir die Impfverordnung auf der Basis gegebenenfalls anpassen und dann eben möglicherweise was Beschränkungen angeht oder nicht daraus Schlussfolgerungen ziehen",de
seg_00435,train,DE,2021-01-29,experts,implicit blame avoidance,"Aber ich kann ja nicht die Impfverordnung anpassen, bevor die EMA überhaupt zugelassen hat. Also ich finde es schon sehr wichtig, dass wir einfach auch fachlich, sachlich und prozessual die Reihenfolge einhalten, weil alles andere eben auch",de
seg_00436,train,DE,2021-01-29,experts,explicit blame shifting,"Ich will mal sagen, zu der fachlichen Frage sagt Herr Professor Wieler was, weil wir ja eine solche Verordnung in engster Abstimmung mit dem Robert Koch Institut erarbeiten, uns auf die fachliche Expertise dort verlassen. Das denke ich mir ja nicht in meinem Büro aus, sondern das wird ja nach der Stellungnahme aus der Wissenschaft und den Beteiligten erarbeitet und deswegen, Herr Professor Wieler, bitte.",de
seg_00437,train,DE,2021-01-29,experts,explicit blame shifting,Am Ende ist es doch eine ärztliche Entscheidung.,de
seg_00438,train,DE,2021-01-29,experts,explicit blame shifting,"Also ich frag mich halt nur den Vorwurf an wen? Das ist am Ende eine ärztliche Entscheidung im Einzelfall. Und sonst nichts. Das ist auch richtig so, wer soll es sonst entscheiden, wenn nicht die behandelnden Ärzte wie in einer Akutsituation die Behandlung erfolgen?",de
seg_00439,train,DE,2021-01-29,,credit claiming,"Ich kann nur sagen, dass wir ja die rechtliche und die finanzielle Grundlage schon vor Monaten geschaffen haben für deutlich mehr Tests in den Pflegeeinrichtungen, ambulant wie stationär.",de
seg_00440,train,DE,2021-01-29,,credit claiming,"Wir jedenfalls haben rechtlich und finanziell seit Oktober die Grundlage geschaffen und jetzt gibt es ja eben auch darüber hinaus noch zusätzlich das ausgebildete Personal im Angebot und ich kann nur alle Pflegeeinrichtungen dazu ermuntern, es auch zu nutzen.",de
seg_00441,test,DE,2021-02-19,,credit claiming,"Einerseits sehen wir zuletzt, wenn wir die letzten 2-3 Wochen nehmen, sinkende Fallzahlen und eine stetig steigende Zahl an Impfungen",de
seg_00442,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Umso mehr ist es richtig, dass Bund und Länder in einem besonders betroffenen Regionen Maßnahmen ergreifen und ergriffen haben",de
seg_00443,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Dazu gehört es, die Einreise zu reglementieren und Grenzkontrollen einzuführen",de
seg_00444,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Gerade die gute Zusammenarbeit von Kommunen und Landkreisen mit Bund und Ländern hat sich in dieser Pandemie bewährt und ich darf auch stellvertretend sagen, Klaus Holetschek ist gerade auch Vorsitzender der Gesundheitsministerinnen und Minister der Bundesländer. In diesem Jahr, ich darf stellvertretend eben auch danken für die gute Zusammenarbeit zwischen Bund und Ländern in dieser Pandemie, seit nunmehr auch über 12 Monaten. Ich hab öfter mal diesen Satz gebraucht: was wichtig ist in dieser Pandemie, und das tun wir alle in sehr herausfordernden Situationen in Bund und Ländern in den letzten Monaten, und das ist mit ein Anteil, auch wenn es manchmal was zu diskutieren gibt, aber wir führen ja auch die Diskussion stellvertretend sozusagen oder abbildend, die es in der Gesellschaft gibt, natürlich auch zwischen Bund und Ländern, dass wir am Ende dann, wenn wir gemeinsam agieren, auch stärker sind. Bund und Länder agieren gemeinsam auch beim Thema Impfungen, und deswegen gehören zu dieser komplexen Lage, in der wir sind, auch die guten Nachrichten.",de
seg_00445,test,DE,2021-02-19,subnational level,implicit blame avoidance,Bund und Länder agieren gemeinsam auch beim Thema Impfungen,de
seg_00446,train,DE,2021-02-19,,credit claiming,"und deswegen gehören zu dieser komplexen Lage, in der wir sind, auch die guten Nachrichten. Die Impfkampagne wird immer schneller, es gibt immer mehr Impfungen und auch mehr verfügbare Impfdosen",de
seg_00447,train,DE,2021-02-19,,credit claiming,"Und das gerade einmal ein Jahr nach Beginn der Pandemie. Inzwischen sind in Deutschland fast 5 Millionen Impfdosen verabreicht worden, davon über 3 Millionen Erstimpfungen und auch ein sehr hoher Anteil an Zweitimpfung. Und übrigens bei den internationalen Vergleichen ist zu sehen, dass mit über 2% Zweitimpfung, also 2% der Bevölkerung, die den vollen Schutz hat, mit der Zweitimpfung wir durchaus weit vorne liegen",de
seg_00448,test,DE,2021-02-19,subnational level,implicit blame avoidance,"Auch die von der Europäischen Union über die Verträge bereitgestellten Impfdosen, die Zahl der Lieferungen steigt stetig, bis Ende nächster Woche werden 10 Millionen Dosen ausgeliefert sein, an Deutschland, an die Bundesländer.",de
seg_00449,train,DE,2021-02-19,,credit claiming,"Wenn wir jetzt knapp 5 Millionen verimpfte Dosen haben bis Ende nächster Woche insgesamt 10 Millionen gelieferte, zeigt sich, dass dort deutlich mehr Geschwindigkeit reinkommt",de
seg_00450,test,DE,2021-02-19,subnational level,implicit blame avoidance,"Deswegen müssen wir auch klar vorbereitet sein darauf, dass der Impfstoff, wenn er da ist auch möglichst schnell verimpft wird, und daran arbeiten wir mit den Ländern intensiv",de
seg_00451,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Wir werden das in den nächsten wenigen Wochen verdoppeln müssen, mindestens im ersten Schritt in den Ländern",de
seg_00452,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Ich bitte, ich will das einfach mal ausdrücklich sagen, damit sich nicht wieder ein Datum festsetzt und anschließend fragen alle, warum ist das jetzt nicht passiert, wir haben gesagt, wir werden einen Zeitpunkt mit den Ländern und den Ärzten finden.",de
seg_00453,train,DE,2021-02-19,experts,implicit blame avoidance,"Ich bitte, ich will das einfach mal ausdrücklich sagen, damit sich nicht wieder ein Datum festsetzt und anschließend fragen alle, warum ist das jetzt nicht passiert, wir haben gesagt, wir werden einen Zeitpunkt mit den Ländern und den Ärzten finden.",de
seg_00454,train,DE,2021-02-19,,credit claiming,"Schnelltests sind jetzt ausreichend zur Verfügung, wir haben begonnen, mit den Pflegeeinrichtungen, mit dem Gesundheitswesen, Schule, Kitas, und jetzt ist eben aufgrund der höheren Verfügbarkeit der nächste Schritt möglich, deswegen eben unser Vorschlag, ab März kostenlos für die Bürgerinnen und Bürger einen Schnelltest möglich zu machen.",de
seg_00455,test,DE,2021-02-19,citizens,implicit blame avoidance,"Und ja, das will ich auch jetzt schon sagen, wie immer, wenn etwas als kostenloses Angebot für alle startet, wird es am Anfang wahrscheinlich auch Schlangen geben. Auch lokal mal Engpässe geben können.",de
seg_00456,train,DE,2021-02-19,citizens,implicit blame avoidance,"Ich will uns alle gemeinsam schon darauf vorbereiten, das ist erstmal ein gutes Zeichen, denn es zeigt ja, dass das Angebot angenommen wird,",de
seg_00457,train,DE,2021-02-19,citizens,implicit blame avoidance,"aber immer dann, wenn wir etwas beginnen, ob es die Verteilung von Schutzmasken ist, ob es das Bereitstellen der Grippeschutzimpfung ist, ob es eben jetzt die Frage der Tests ist, ist es am Anfang, wenn die Nachfrage besonders hoch ist, an 1-2 Tagen zu Beginn, dann eben auch knapp",de
seg_00458,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Das eine ist, die Versorgung, sicherzustellen, dass, was wir gerade zwischen Bund und Ländern bei den Gesundheitsministern natürlich im Fokus haben, wie kriegen wir denn Impfstoff für Deutschland, für die Bürger und vor allem, wie wird er dann verimpft, das ist klassisch Aufgabe der Gesundheitspolitik und der Ministerien für Gesundheit",de
seg_00459,test,DE,2021-02-19,,credit claiming,"Das kostet dann Geld, reservierungsgebühren, solche Konzepte einfach zu erarbeiten mit der Industrie, das unter anderem soll dort geschehen und ich finde es gut, dass wir das jetzt eben miteinander bündeln.",de
seg_00460,train,DE,2021-02-19,,credit claiming,"wir haben zwischen Finanzminister, Wirtschaftsminister, Frau Bundeskanzlerin und ich verschiedentlich in den letzten(?), überhaupt Mitte Februar, 6 Wochen über diese Frage der Impfstoffproduktion geredet und ich habe immer wieder das Thema aufgebracht, andere auch, dass uns eben die Produzenten ansprechen und sagen, sie würden gerne in Deutschland investieren.",de
seg_00461,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Dann auch definiert werden und deswegen find ich es gut, dass es zwischen Bund und Ländern ja auch die Vereinbarung gibt in einer Arbeitsgruppe diesen Stufenplan, wie es genannt wird, oder diese Abstufung, dieser Abfolge zu diskutieren, die natürlich einfach auch abhängt von der Entwicklung.",de
seg_00462,test,DE,2021-02-19,experts,explicit blame shifting,"Herr Professor Wieler hat es ja gerade gesagt, es ist im Moment schwierig, mit dem Anteil der Mutationen, der wächst und der Vermutung der evidenzbasierten Vermutung, dass diese Brite jetzt war ich schon selbst britische war die die Variante, die zuerst in Großbritannien entdeckt worden ist.",de
seg_00463,train,DE,2021-02-19,citizens,implicit blame avoidance,"Dass die tatsächlich ansteckungsfähiger ist, was das bedeutet fürs Infektionsgeschehen, und das ist ja im Moment für uns schwierig politisch, aber auch für uns als Gesellschaft und für jeden Einzelnen in dem Erwartungsmanagement.",de
seg_00464,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Das ist ja auch in der Diskussion anschließend deutlich geworden, auch auf regionaler Ebene, und das ist ja die Situation, die wir seit 12 Monaten auch in unserer Strategie sozusagen beschreiben.",de
seg_00465,test,DE,2021-02-19,citizens,implicit blame avoidance,Aber natürlich wird sich in der Debatte jetzt das auch immer weiter ausdifferenzieren und aus meiner Sicht für die Akzeptanz auch ausdifferenzieren müssen.,de
seg_00466,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Aber auch da muss man es dann regional klug machen, wenn der eine Landkreis im Lockdown ist und der andere bei einer geringen Inzidenz und alle fahren dann drüben einkaufen, das ist nicht Sinn der Sache und deswegen müssen wir eben miteinander auch dann regional die Dinge klug abgestimmt machen.",de
seg_00467,train,DE,2021-02-19,citizens,explicit blame shifting,"Aber auch da muss man es dann regional klug machen, wenn der eine Landkreis im Lockdown ist und der andere bei einer geringen Inzidenz und alle fahren dann drüben einkaufen, das ist nicht Sinn der Sache und deswegen müssen wir eben miteinander auch dann regional die Dinge klug abgestimmt machen.",de
seg_00468,train,DE,2021-02-19,experts,implicit blame avoidance,"es gibt es ja auch Empfehlungen des Robert Koch Instituts und mittlerweile auch entwickelt, ja auch eine Leitlinie zur Frage, wie in Schulen das richtige Konzept ist, um wieder auch zu beginnen, was Wechselunterricht angeht, was Abstand, Räume, Fragen und anderes angeht, und das ist dann eben wichtig, dass das so in solchen Konzepten, die dann auch bis hin ergänzt um Testkonzepte, die auch alle Bundesländer entwickelt haben und weiterentwickeln",de
seg_00469,train,DE,2021-02-19,subnational level,implicit blame avoidance,"das ist dann eben wichtig, dass das so in solchen Konzepten, die dann auch bis hin ergänzt um Testkonzepte, die auch alle Bundesländer entwickelt haben und weiterentwickeln. Dass das dann geschieht und dass wir zeitnah… ich meine, Sie müssen sehen, dass der Beginn von Schule und Kita löst in jedem Bundesland Bewegung in, also in meinem Bundesland Nordrhein-Westfalen in Millionengröße aus. Kleineren Bundesländern relativ jedenfalls immer groß. Es sind viele, viele Millionen Kinder jeden Tag dann auf dem Weg zur Schule, zur Kita. Lehrer, Erzieher, Eltern, die sie bringen, abholen. Das löst Mobilität aus, Schule und Kita in sehr großem Umfang und deswegen ist es eben wichtig, dann auch miteinander zu schauen, wo stehen wir da nach einer Woche oder 10 Tagen? Was macht das mit dem Infektionsgeschehen?",de
seg_00470,train,DE,2021-02-19,subnational level,explicit blame shifting,"Unter den richtigen Bedingungen ist das eine Entscheidung. Ich meine am Ende verantworten es die die es entscheiden. Ist das eine Entscheidung, die man dann treffen kann, wenn das Infektionsgeschehen entsprechend ist.",de
seg_00471,train,DE,2021-02-19,citizens,explicit blame shifting,damals waren 50% der Infektionen aus dem Ausland reingetragen durch Reiserückkehrende,de
seg_00472,train,DE,2021-02-19,,credit claiming,"Wir haben dann Schnelltests, Antigen Schnelltests vor allem möglich gemacht in der Finanzierung, zugelassen waren übrigens viele schon vorher, brauchen ja eine europäische Zulassung, CE zertifiziert, aber wir haben sie in die Testverordnung übernommen, als wir auch sicher waren, dass sie gut genug sind, dass vor allem die, die gut genug sind, auch ausreichend verfügbar sind für das Gesundheitswesen, Pflegeeinrichtungen, Krankenhäuser. Nächster Schritt waren Schulen, Kitas, aber immer parallel zur Verfügbarkeit.",de
seg_00473,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Also ich weiß noch, wie im Dezember mich Ministerpräsidenten angerufen haben und gesagt haben, wir kriegen für unsere Pflegeeinrichtungen nicht genug Tests. Können Sie uns helfen? und wir haben zweimal helfen können am Ende, indem wir eben unterstützt haben bei der Beschaffung, aber es war im Dezember echt schwierig, ausreichend Tests überhaupt für die ersten Schritte zu haben.",de
seg_00474,train,DE,2021-02-19,,credit claiming,"Also ich weiß noch, wie im Dezember mich Ministerpräsidenten angerufen haben und gesagt haben, wir kriegen für unsere Pflegeeinrichtungen nicht genug Tests. Können Sie uns helfen? und wir haben zweimal helfen können am Ende, indem wir eben unterstützt haben bei der Beschaffung, aber es war im Dezember echt schwierig, ausreichend Tests überhaupt für die ersten Schritte zu haben. So die Situation hat sich jetzt bis Mitte Februar so verbessert, auch bei den Produktionskapazitäten und der Verfügbarkeit, dass mittlerweile deutlich mehr Tests angeboten werden als nachgefragt werden bei den Schnelltests, und das gibt uns eben die Möglichkeit, den nächsten Schritt zu gehen.",de
seg_00475,train,DE,2021-02-19,,credit claiming,Sind wir nicht schlecht durch diese schwierige Phase gekommen,de
seg_00476,train,DE,2021-02-19,subnational level,explicit blame shifting,"Aber vielleicht kann Herr Holetschek einfach aus der bayerischen Erfahrung, was die Pflegeeinrichtungen, die Bewohnerinnen und Bewohner angeht.",de
seg_00477,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Die allermeisten Bundesländer berichten uns, dass sie zumindest bei der Angebot der Erstimpfung tatsächlich auch haben alle Pflegeeinrichtungen erreichen können.",de
seg_00478,train,DE,2021-02-19,citizens,explicit blame shifting,"Sie müssen eines immer sehen, es nehmen ja nicht 100% sozusagen das Angebot aus unterschiedlichen Gründen, es mag medizinische Gründe geben, es mag andere Gründe geben, das Angebot an und wenn ich da die Zahl schaue, Zahl der Pflegeheimbewohner zur Zahl der Impfungen sind wir sehr gut an diesem Ziel dran.",de
seg_00479,train,DE,2021-02-19,,credit claiming,"wenn ich da die Zahl schaue, Zahl der Pflegeheimbewohner zur Zahl der Impfungen sind wir sehr gut an diesem Ziel dran.",de
seg_00480,train,DE,2021-02-19,experts,explicit blame shifting,"Das Paul Ehrlich Institut hat ja auch noch mal gestern sehr klar gemacht in einer Stellungnahme, dass alle 3 Impfstoffe, auch der AstraZeneca Impfstoff eben auch, ja, das halten, was Sie halten sollen, nämlich dass sie wirksam schützen vor der Covid-19 Erkrankung und dass niemand, der in den Studien, der die erste und Zweitimpfung mit AstraZeneca hatte, anschließend behandlungsbedürftig in einem Krankenhaus in der Klinik aufgenommen werden musste, im Vergleich auch zu denen, die nicht geimpft worden sind",de
seg_00481,train,DE,2021-02-19,citizens,explicit blame shifting,"Also es bietet Schutz, und deswegen ist es aus meiner Sicht sehr wichtig, dass, wenn eine Impfung angeboten wird, sie auch wahrgenommen wird, man schützt sich und man schützt andere.",de
seg_00482,test,DE,2021-02-19,citizens,implicit blame avoidance,"Ich meine bekommen jeden Tag viele Nachfrage, viele Briefe, viele Situationen, wo Menschen beschreiben, warum sie jetzt eigentlich auch gerne geimpft werden sollten. Und da müssten auch wegen Vorerkrankungen, wegen ihrer beruflichen Situation das Impfangebot zu bekommen ist ein Privileg.",de
